id,parent_id,created_time,message
1583238338472546_1583279198468460,426895610773497_1583238338472546,2018-04-17T08:27:38+0000,This shows how sick our Financial System and Finance Minister is. 🙄
1583238338472546_1583375541792159,426895610773497_1583238338472546,2018-04-17T10:49:54+0000,"It has been recovered from common man by way of debit card charges ,sms charges, insufficient fund charges.. etc etc.. high price fuel by govt"
1583238338472546_1583465505116496,426895610773497_1583238338472546,2018-04-17T12:43:15+0000,"NCLT and insolvency code is the answer. Balance need to be there. Business is risky and some protection should be there. Yet, this should not be misused. It's not easy to implement unless the people at top are honest."
1583238338472546_1583299365133110,426895610773497_1583238338472546,2018-04-17T09:00:58+0000,No doubt how a party became richest in just four year.. under the table dealing must be going on..
1583238338472546_1583668645096182,426895610773497_1583238338472546,2018-04-17T16:50:06+0000,What else can one expect from thr current dispensation where the defense Minister comments on Financial Scams n the Finance minister is busy giving clean chits to all n sundry on Defence deals / scams !!!!!
1583238338472546_1583766778419702,426895610773497_1583238338472546,2018-04-17T19:03:14+0000,"It was happening from last several years but PSBs got courage to bring these frauds on surface in last 3 years , why? You all must be knowing!"
1583238338472546_1583497698446610,426895610773497_1583238338472546,2018-04-17T13:25:53+0000,These insolvent(diwaliya) people r anti national & enemy of th country who looted their own country & now settled in other countries.
1583238338472546_1583741408422239,426895610773497_1583238338472546,2018-04-17T18:24:44+0000,And I am thinking to pay or not my 3500/- OD in sbi...am a student
1583238338472546_1583330671796646,426895610773497_1583238338472546,2018-04-17T09:55:08+0000,"Don't you know that banks recovering there money via MAB (minimum account balance) charges from customers, one day they will recover all their money."
1583238338472546_1583816871748026,426895610773497_1583238338472546,2018-04-17T20:22:24+0000,Reliance ? Adhani? Next on que only difference is they are NPO
1583238338472546_1583620968434283,426895610773497_1583238338472546,2018-04-17T15:47:29+0000,Why four years? This has been happening for years? Please go back and check!
1583238338472546_1583497868446593,426895610773497_1583238338472546,2018-04-17T13:26:11+0000,Bloody Top notch of these psu banks are to blamed who played with public money.
1583238338472546_1583380905124956,426895610773497_1583238338472546,2018-04-17T10:58:59+0000,Can the government consider writing off home loans where middle class is beneficiary? No government will do that let alone BJP. Write off is a privilege of rich and poor only.
1583238338472546_1583626658433714,426895610773497_1583238338472546,2018-04-17T15:55:19+0000,Desh badal raha hai . ???????????
1583238338472546_1583273795135667,426895610773497_1583238338472546,2018-04-17T08:18:06+0000,Arpit Chhabra Rahul Garg
1583238338472546_1583469731782740,426895610773497_1583238338472546,2018-04-17T12:49:13+0000,https://www.facebook.com/ManishSisodiaAAP/videos/2157005044326581/
1583238338472546_1583542501775463,426895610773497_1583238338472546,2018-04-17T14:19:09+0000,Anugrah Singh
1583238338472546_1583325005130546,426895610773497_1583238338472546,2018-04-17T09:44:19+0000,Khanjan Thaker
1583238338472546_1583473965115650,426895610773497_1583238338472546,2018-04-17T12:54:49+0000,Hw shameless hardcore ex indian citizens r these .....😈😈
426895610773497_1583237828472597,NULL,2018-04-17T07:42:00+0000,The trains run through the forest at an average 70 km/hr which is in violation of the speed limit 30 km/hr.
1583237828472597_1583247431804970,426895610773497_1583237828472597,2018-04-17T07:45:11+0000,Plz kill the driver of the train immediately...
1583237828472597_1583259271803786,426895610773497_1583237828472597,2018-04-17T07:57:26+0000,Driver would have been shot if there was a cow thats how it is these days.
1583237828472597_1583254188470961,426895610773497_1583237828472597,2018-04-17T07:51:44+0000,All bcz of Nehru ji !
1583237828472597_1583328471796866,426895610773497_1583237828472597,2018-04-17T09:50:56+0000,"Why don't the government make under pass corridor for the wildlife, where there is heavy movement of elephants? Is it so hard to understand... You just need to facilitate, nature finds a way!"
1583237828472597_1583294798466900,426895610773497_1583237828472597,2018-04-17T08:53:22+0000,30km/hr in forest then what speed should be in populated area? and you guys will start complaining about delay.
1583237828472597_1583457051784008,426895610773497_1583237828472597,2018-04-17T12:30:52+0000,"Can't the railway build special wild animal corridors in areas where elephants etc usually cross, like flyovers for trains?"
1583237828472597_1583250898471290,426895610773497_1583237828472597,2018-04-17T07:49:33+0000,"Well if there was a speed limit board then there is no possibility that train could go fast, there would not be any speed board."
1583237828472597_1583281795134867,426895610773497_1583237828472597,2018-04-17T08:31:48+0000,This is horrible & we worship Ganapati Bapa! 😏🙄🤐
1583237828472597_1583507825112264,426895610773497_1583237828472597,2018-04-17T13:35:43+0000,"In india train ran for some miles without the engine . A country where peoples life is at stake all the time, do you think they will act wisely for animals ? A big no"
1583237828472597_1583466051783108,426895610773497_1583237828472597,2018-04-17T12:44:02+0000,I also appeal to all drivers to plz slow down your vehicle whenever you see a animal(mostly dogs) because you are more senseable than these...
1583237828472597_1583475115115535,426895610773497_1583237828472597,2018-04-17T12:56:11+0000,This is something very much serious time to act on such issues as fast as possible. Because this kind of incidents happening almost daily basis.
1583237828472597_1583703371759376,426895610773497_1583237828472597,2018-04-17T17:35:59+0000,Plz suspend or atleast place an inquiry on driver..... As viokation is secondary... He cant even sight an elephant....
1583237828472597_1583285321801181,426895610773497_1583237828472597,2018-04-17T08:37:21+0000,The gov should make way go them freely
1583237828472597_1583582725104774,426895610773497_1583237828472597,2018-04-17T15:06:38+0000,"Also share the pic of this reckless driver... This is no less than a human accident, hope the driver is penalised"
1583237828472597_1583286098467770,426895610773497_1583237828472597,2018-04-17T08:38:46+0000,There should be fencing along tracks and underpasses in the form of elephant corridor for them to move across.
1583237828472597_1583259815137065,426895610773497_1583237828472597,2018-04-17T07:58:20+0000,Bullet train.. New India.. when basic amenities aren't safe enough
1583237828472597_1583258135137233,426895610773497_1583237828472597,2018-04-17T07:55:46+0000,I m not surprised it happened only in India
1583237828472597_1583887338407646,426895610773497_1583237828472597,2018-04-17T22:28:53+0000,The Logical Indian - 30 km/hr chalegi tou tu bolega ki GOI cannot run the trains ....Pakka congressi hai tu chamche
1583237828472597_1583302278466152,426895610773497_1583237828472597,2018-04-17T09:06:30+0000,Bro railway board should think about these accidents make boundaries
1583237828472597_1583266678469712,426895610773497_1583237828472597,2018-04-17T08:07:12+0000,Yup trains go more than 30 kmph thru forest areas .
1583237828472597_1583368635126183,426895610773497_1583237828472597,2018-04-17T10:41:05+0000,Modi was driving the train
1583237828472597_1583284265134620,426895610773497_1583237828472597,2018-04-17T08:35:31+0000,Anjari sorry for the sad tag
1583237828472597_1583346035128443,426895610773497_1583237828472597,2018-04-17T10:18:51+0000,The Logical Indian Modi was driving the train.... please mention it... don't be biased
1583237828472597_1583596101770103,426895610773497_1583237828472597,2018-04-17T15:21:37+0000,Punishment should be at full extent to this culprit.
1583237828472597_1583802888416091,426895610773497_1583237828472597,2018-04-17T19:58:18+0000,"Maaro bezubaano Ko..bsdk 
Tumhari maut isse kahi dardnaak hogi"
426895610773497_1583223265140720,NULL,2018-04-17T07:11:18+0000,"Portraying courage and refusing to bow down to abuse, an 18-year-old girl from Delhi got her parents booked for accepting a bribe from two people accused of raping her."
1583223265140720_1583230331806680,426895610773497_1583223265140720,2018-04-17T07:19:26+0000,Besides of strict law in judiciary we need sex education in our school syllabus which is right now taboo in India
1583223265140720_1583275585135488,426895610773497_1583223265140720,2018-04-17T08:21:21+0000,"Girls should be taught to stand up for themselves and protect themselves. A combination of Legal education, Self-Defence education and Medical Education should provide a good support system for young girls and women overall.

More importantly, we should publicly encourage and applaud the women who stand up for themselves. And also not be reluctant to shame the nay-sayers publicly, be it men or women.

These incidents are not isolated incidents. It is a collective sick mentality with its roots in how we view society and how society views us. Unless we manage to change this mentality, there won't be any significant change in the number of such crimes."
1583223265140720_1583257751803938,426895610773497_1583223265140720,2018-04-17T07:55:09+0000,This girl should be provided all kind of support by the govt and given a special award for showing such exemplary courage
1583223265140720_1583228268473553,426895610773497_1583223265140720,2018-04-17T07:15:49+0000,"When we have these kind of people in India, don't expect any goodness. Let's change the education system because that's what makes one civilised."
1583223265140720_1583228428473537,426895610773497_1583223265140720,2018-04-17T07:16:08+0000,The parents should be ashamed of themselves.Good the girl did the right thing.
1583223265140720_1583571191772594,426895610773497_1583223265140720,2018-04-17T14:53:22+0000,Now SHE should get a national award for bravery!!! Amazing! And shame on those parents! Who needs enemies with parents like that???
1583223265140720_1583239138472466,426895610773497_1583223265140720,2018-04-17T07:33:36+0000,Finally something needed in this country to push some sense in. Honour doesn't matter until safety isn't ensured to our daughters.
1583223265140720_1583482461781467,426895610773497_1583223265140720,2018-04-17T13:05:57+0000,Do not say parents plz
1583223265140720_1583625381767175,426895610773497_1583223265140720,2018-04-17T15:53:39+0000,These things happen because the culprits know that the law and order can be bargained to any level in India.
1583223265140720_1583272798469100,426895610773497_1583223265140720,2018-04-17T08:16:39+0000,Wow.. how can they do this to there own daughter.. I sincerely hope that the girl gets justice..
1583223265140720_1583493468447033,426895610773497_1583223265140720,2018-04-17T13:20:04+0000,"i think neither mr modi or his team does read through all that is happening in the society, still bogged down with changing notes, gas subsidy and reducing pf interest to satisfy the thirst of money launders...acche din :)"
1583223265140720_1583288298467550,426895610773497_1583223265140720,2018-04-17T08:42:26+0000,How shameless those parents are and how can they do this to their own child.
1583223265140720_1583305801799133,426895610773497_1583223265140720,2018-04-17T09:12:37+0000,Brave girl parents ne apana sauda kyo nahi Kiya buri tarah se tut chuki beti kasauda bhi kar dala
1583223265140720_1583315138464866,426895610773497_1583223265140720,2018-04-17T09:28:19+0000,How can we bring value for Law of the Land?
1583223265140720_1583729375090109,426895610773497_1583223265140720,2018-04-17T18:09:28+0000,Salute to the girl who stood up for what is right..... Respect ♥
1583223265140720_1583262748470105,426895610773497_1583223265140720,2018-04-17T08:01:53+0000,Such girls  should be state funded to fight this oppression
1583223265140720_1583339741795739,426895610773497_1583223265140720,2018-04-17T10:07:55+0000,Blessings & wishes for this strong girl 🙌🏼
1583223265140720_1583280175135029,426895610773497_1583223265140720,2018-04-17T08:29:27+0000,Please world give a Medal to India
1583223265140720_1583233458473034,426895610773497_1583223265140720,2018-04-17T07:24:19+0000,A new low achieved!
1583223265140720_1583269398469440,426895610773497_1583223265140720,2018-04-17T08:11:10+0000,More power to her ....👍
1583223265140720_1583275601802153,426895610773497_1583223265140720,2018-04-17T08:21:23+0000,Brave and honest girl
1583223265140720_1583702951759418,426895610773497_1583223265140720,2018-04-17T17:35:18+0000,👍🏿🌹♥️🙏🏼
1583223265140720_1583269921802721,426895610773497_1583223265140720,2018-04-17T08:11:58+0000,Shame
1583223265140720_1583483411781372,426895610773497_1583223265140720,2018-04-17T13:07:05+0000,what about nirbhaya's parents they were heavily compensated for the loss of their daughter.... they were expected to raise their voice against rape culture in india....
1583223265140720_1583231371806576,426895610773497_1583223265140720,2018-04-17T07:21:32+0000,"Her courage is a commitment for us to begin with against rape, and she deserves our support to set example among us ! Stay united before it’s too late & not to blame our judiciary and policies !"
426895610773497_1583106175152429,NULL,2018-04-17T06:30:00+0000,"At the Employee State Insurance Corporation (ESIC) hospitals, the Nursing Orderlies, after an experience of about six to eight years are being promoted to the position of Laboratory Assistant, which is skilled based and technical in nature."
1583106175152429_1583280035135043,426895610773497_1583106175152429,2018-04-17T08:29:11+0000,"Dear logical Indians, If you had actually spent the time you spent in making this video in actual research, you would not be saying this.Many Btechs and other skilled graduates are working as Nursing Orderlies and not just 8th pass. They also have to pass written exam and interview along with necessary experience. What is wrong with their career progression. Stupid media. Always after TRP’s."
1583106175152429_1583196198476760,426895610773497_1583106175152429,2018-04-17T06:35:52+0000,"If someone educated as a civil engg and after some experience in software can be termed as software eng and thrive, then 6/8 years experience in a field is a lot of experience, i am ok with it"
1583106175152429_1583207441808969,426895610773497_1583106175152429,2018-04-17T06:50:16+0000,"I guess the employee belongs to general category else you would ve ignored it...

And bro this is india... Here a person with 40% get selected over 90% because of some fucking system.
So what's the fuss about!!"
1583106175152429_1583723915090655,426895610773497_1583106175152429,2018-04-17T18:03:46+0000,"The logical indian how many times you repeat the same posts 
All the time...."
1583106175152429_1583556068440773,426895610773497_1583106175152429,2018-04-17T14:36:40+0000,"This is happening all over. Recently a university recruited an unqualified person (no NET, PhD, experience etc) as teacher in place of highly qualified candidates with proper PhD and NET clearance and years of experience. And no one could lodge any kind of complaint."
1583106175152429_1583327385130308,426895610773497_1583106175152429,2018-04-17T09:49:00+0000,Whose persons are not qualified by technically knowledge of pathology laboratory work or not qualified by educationally or not seen pathology laboratory department  so how they eligible for laboratory assistant? So Please give suggestions/comments  honestly and in support of patients true treatment.
1583106175152429_1583452541784459,426895610773497_1583106175152429,2018-04-17T12:24:17+0000,WAw very nice but must be think by esic
1583106175152429_1583262571803456,426895610773497_1583106175152429,2018-04-17T08:01:35+0000,I think  it's ok if  the person has experience  and skills
1583106175152429_1583264721803241,426895610773497_1583106175152429,2018-04-17T08:05:26+0000,They. Will. Kill. Human. Beings. With. Error. Report s. Praise. The. Lord. To save. Human. Life
1583106175152429_1583268045136242,426895610773497_1583106175152429,2018-04-17T08:08:58+0000,Human. Being. R. Not. Machine. Only. Trained.  Technical. Staff. Can. Definitely. Give. Correct. With. These. Reports. Only. Do ctors.  Can.  Give. Proper. Treatment.  Their. Must. Be. Lot. People. After doing. Lab.  Assts. This. Is.  With. Some. Govts. Benefits.  They. Do. Such. Ultimate Lt. Only. Patients. Suffers
1583106175152429_1583270791802634,426895610773497_1583106175152429,2018-04-17T08:13:19+0000,If those employees have experienced and harnessed skills while doing their job.  Then it's fine if they got promoted.
1583106175152429_1583459808450399,426895610773497_1583106175152429,2018-04-17T12:34:57+0000,"It is risky, but I think with proper and adequate training and supervision they could do the job fine."
1583106175152429_1583208838475496,426895610773497_1583106175152429,2018-04-17T06:51:41+0000,Ye India h meri jaan😊 yaha pr sb kuch hota hai... sb kuch.......!!!
1583106175152429_1583241391805574,426895610773497_1583106175152429,2018-04-17T07:36:29+0000,Debasish Muduli beware! This may happen with you Che boys.
1583106175152429_1583261601803553,426895610773497_1583106175152429,2018-04-17T08:00:47+0000,Jai ho
1583106175152429_1583230505139996,426895610773497_1583106175152429,2018-04-17T07:19:50+0000,Rahul Jain
1583106175152429_1583199575143089,426895610773497_1583106175152429,2018-04-17T06:40:21+0000,Reshmi Das Aalo Chhaya
1583106175152429_1583519151777798,426895610773497_1583106175152429,2018-04-17T13:50:17+0000,Rishabh Sahni
1583106175152429_1583388071790906,426895610773497_1583106175152429,2018-04-17T11:09:26+0000,A chai wala made PM over night after foolishness of citizens
1583106175152429_1583511781778535,426895610773497_1583106175152429,2018-04-17T13:41:09+0000,What the hell is this...
426895610773497_1583130348483345,NULL,2018-04-17T05:45:00+0000,"In 2013, he appeared for the Rajasthan judicial services examination and cleared it in the first attempt and secured 83rd rank."
1583130348483345_1583198751809838,426895610773497_1583130348483345,2018-04-17T06:39:07+0000,"If you are Sanghi (read Brahminical clan), you are """"automatically meritorious"""" and fit to become anybody. Who were the selectors for this judge- must be from ""Talented & Meritorious"" community. Don't forget the 'peacock are celebate and they don't have sex' comment by Sanghi high court judge. Same is the situation with Sanghi parasites everywhere ( judiciary/ bureaucracy/ govt/ media). Moral (read conspiracy) of the story (manusmriti): Brahmin means """"Talent & Merit"""" even if their head is full of Gau Gober & Mutra""""."
1583130348483345_1583195118476868,426895610773497_1583130348483345,2018-04-17T06:34:00+0000,Lets say first 'physically visually impaired'..
1583130348483345_1583188881810825,426895610773497_1583130348483345,2018-04-17T06:23:36+0000,Badhai to banati hai
1583130348483345_1583233261806387,426895610773497_1583130348483345,2018-04-17T07:24:07+0000,Law is blind ??
426895610773497_1583150478481332,NULL,2018-04-17T05:32:48+0000,"This photoshopped image is viral on social media, with many falling for it. An MP tweeted these fake images. 

Please don't share photos/images that you receive on WhatsApp/social media that are not attributed to sources and are without details, based just on speculations.

#Fake #Hoax"
1583150478481332_1583155741814139,426895610773497_1583150478481332,2018-04-17T05:40:41+0000,"the ""original"" one could be photoshopped... who knows..?
well whether its photoshopped or what... we dont care... whats written there... is true... shame on our country..."
1583150478481332_1583286241801089,426895610773497_1583150478481332,2018-04-17T08:39:03+0000,"Using ""cows are safer than women"" for a slogan also implies that cows *shouldn't* be safe and should be condemned to a (short) life of misery. It effectively says they don't deserve the (perceived) safety they enjoy. 

Of course they don't actually enjoy any safety."
1583150478481332_1583155238480856,426895610773497_1583150478481332,2018-04-17T05:39:48+0000,Whats wrong with it..statememt written is absolute correct.
1583150478481332_1583152041814509,426895610773497_1583150478481332,2018-04-17T05:35:14+0000,The original looks more like photoshop n vice versa
1583150478481332_1583278058468574,426895610773497_1583150478481332,2018-04-17T08:25:42+0000,"One question for those supporting the statement... Yes indeed incidents happens were worst of its kind and the culprits should get severe punishment for it. But is it correct for defame our own nation where the majority of its citizens doesn't think that bad and are fighting against such heinous crimes in the society. I think its very worng to blame the whole nation and defame its culture internationally. We still possess humanity, we still can change our society.. need support rather criticism."
1583150478481332_1583177738478606,426895610773497_1583150478481332,2018-04-17T06:06:27+0000,May be the originals you wrote are the ones which are photoshopped 🙄 the world isn't blind everybody knows whats happening in India😑
1583150478481332_1583151428481237,426895610773497_1583150478481332,2018-04-17T05:34:14+0000,Which MP?why not tell his name and the party he belongs to?
1583150478481332_1583189695144077,426895610773497_1583150478481332,2018-04-17T06:24:51+0000,"The ""original"" one is looking like photoshoped... you can easily observe the difference by looking at the train name list behind them and compare the quality.  The ""original"" one has less clarity than the ""photoshoped"" one .. and you are asking us to believe it.."
1583150478481332_1583241361805577,426895610773497_1583150478481332,2018-04-17T07:36:24+0000,Original seems to blurred compared to what u call photoshopped. Look at other details and see what is morphed before coming to conclusions
1583150478481332_1583178861811827,426895610773497_1583150478481332,2018-04-17T06:08:25+0000,How come an MP came to know that these are fake images....is he that much qualified to understand the meaning of photoshop
1583150478481332_1583268661802847,426895610773497_1583150478481332,2018-04-17T08:10:14+0000,"Whether it’s photoshopped or not.. That’s not the real issue here.. the issue is Murder of an 8 year old kid after rape by a gang including an MLA from BJP the ruling party.. Our india is a beautiful country but the present government is trying hard to ruin our country.. so don’t allow them to ruin our country.. So no vote to BJP in 2019 
Jai Hind"
1583150478481332_1583186591811054,426895610773497_1583150478481332,2018-04-17T06:21:01+0000,"Still it is a fact . Doesnt matter if it is photoshopped or not . It is true that , women are not safe in Jndia .. Neither are foriegners who are visiting this country ! This place has become such a dirty place to live on with peace ! And if you ask me to go pakistan , but still not bothered about the situation here in this country , think yourself who has more love for this country. You or Me ? 

when did logical Indian started posting biased 😝  Pity you ✌"
1583150478481332_1583155291814184,426895610773497_1583150478481332,2018-04-17T05:39:56+0000,"It's unbelievable how people are losing every little ounce of integrity in them. Politics is a dirty game and should be left for the politicians to play, but it seems like regular people are playing with people's sentiments just as bad. Very sad!!"
1583150478481332_1583273541802359,426895610773497_1583150478481332,2018-04-17T08:17:50+0000,"I've been to Turkey a number of times , and a  miniscule percentage of residents know how to read and write English.
.
Even India is called and written as Hindistan and not even Hindustan.
.
A concerted effort is being made to denigrate India and Hindus by photoshopped snaps in the world by the usual suspects ~ Commie/Congress combine.
.
The country doesn't matter"
1583150478481332_245442869354557,426895610773497_1583150478481332,2018-04-17T09:16:20+0000,"When u take pictures in ur camera it comes blurry.....but when u Photoshop the pictures all blurred parts are clearly visible.....
Original is the real one...to all those who have taken pictures in Photostudio ask the photographer to give the difference in the one he clicked and other he Photoshopped....u will see the difference clearly"
1583150478481332_1583161901813523,426895610773497_1583150478481332,2018-04-17T05:46:55+0000,We  should love and respect our country.. don't blame on our country.. we can blame on those culprit only..not on the Country..I am proud to be a Indian..Jai Bharat...
1583150478481332_1583182205144826,426895610773497_1583150478481332,2018-04-17T06:13:24+0000,I can easily Photoshop the images on the left to make it look like the ones in the right. So I can't believe this for sure
1583150478481332_1583175318478848,426895610773497_1583150478481332,2018-04-17T06:02:33+0000,Watever it may be original or fake keep it aside..!! When whole India is asking justice for Asifa.. Why not some responsible person come front n speak about the issue..? Campaigning before elections is not only ur work do something when you have power.
1583150478481332_1583177888478591,426895610773497_1583150478481332,2018-04-17T06:06:41+0000,The one which is named as Photoshoped is original and the one which is named as Original is Photoshoped. Do not fool us...
1583150478481332_1583175005145546,426895610773497_1583150478481332,2018-04-17T06:01:56+0000,"It looks like you Photoshoped those.. to remove 
What is true...
You know what is written on shirts is true..."
1583150478481332_1583171505145896,426895610773497_1583150478481332,2018-04-17T05:56:19+0000,"Original or Fake but its the truth.. and if a fake helps us make india better, then its better to have FAKE !!!!"
1583150478481332_245450799353764,426895610773497_1583150478481332,2018-04-17T09:55:06+0000,"I could link the pictures on 3 links, one is The hans India (hyderabad based media company) but the article seemed to have been removed, Behindwood which merely states that these images are circulating and Making India online ( seems hardcore BJP propaganda page) which says that communists went to Istanbul Airport and got these clicked to defame india, you are saying these are fake....Please disclose the name of the MP who originated these if you are aware. https://makingindiaonline.in/online-news-in-hindi/2018/04/16/asifa-rape-case-indian-communists-propoganda-istanbul-airport-turkey/"
1583150478481332_1583233868472993,426895610773497_1583150478481332,2018-04-17T07:25:11+0000,It might be visa versa too...looks like ur original photos are photoshopped..Who knows.. ..But what is written is true...#BeTruthfulAlways 🙏🙏
1583150478481332_2186289208267012,426895610773497_1583150478481332,2018-04-17T13:05:00+0000,Sabeer Jindal...dont take for granted what media is posted over social media. Though one can erase through photoshop so same goes to me also.. 😂😂😂
1583150478481332_1583155318480848,426895610773497_1583150478481332,2018-04-17T05:39:58+0000,"ok, but is it a wrong message??, when I open my tv any news channel, in social medias, What we see these days, minors  getting raped by netas and police and ruling party leaders supporting them, lawyers protesting against investigation, what left now I wonder, so in one word it's not so safe country for women at all."
426895610773497_1583122385150808,NULL,2018-04-17T04:45:32+0000,Read to know.
1583122385150808_1583174888478891,426895610773497_1583122385150808,2018-04-17T06:01:43+0000,Farmers throughout d globe are rich ..  Farmers in India continue to suicide n struggle to make ends meet.. Kya Acche din? Make more Baba's as Ministers.
1583122385150808_1583127371816976,426895610773497_1583122385150808,2018-04-17T04:54:44+0000,These are political stunts.. BC. Mere state me v log jale assembly ke samne tomato raste pe fekte hain. & In my area tomato kg is ₹15.. stop this yaar.. Disgusting..
1583122385150808_1583328725130174,426895610773497_1583122385150808,2018-04-17T09:51:21+0000,The problem is we are more inclined to buy from malls and super markets.  If any farmer comes or sit on road side we try to negotiate the price with him even if he sells cheaper then these super markets or malls.
1583122385150808_1583136191816094,426895610773497_1583122385150808,2018-04-17T05:09:12+0000,Farmer sells his produce at 5 rupees per kg. We buy at 25 rupees per kg. 20 rupees per kg earned by the middlemen 🤗
1583122385150808_1583135751816138,426895610773497_1583122385150808,2018-04-17T05:08:15+0000,we would like to know the names of those dalals who offer these price...why only the farmers picture comes in this type of case...do provide the ppls name who are offering these price to them so that any action can be taken.
1583122385150808_1583624421767271,426895610773497_1583122385150808,2018-04-17T15:52:28+0000,"It pains when we read such news. In the city I stay, least price for Tomato is Rs 15 per kilo. Super market prices are higher. Can there be any system in place which will check such exploitation of farmers and help them to get deserved value for their goods. Just a thought."
1583122385150808_1583133745149672,426895610773497_1583122385150808,2018-04-17T05:04:30+0000,Mp has a system developed for farmers.... If u want good price for your crop you hv to beg it from netas ... They will give u if its a election year or else mp farmers gets bullets ... We havnt strengthen our market system and transportation syatem so tht farmera get a proper price for thr crop...
1583122385150808_1583261305136916,426895610773497_1583122385150808,2018-04-17T08:00:09+0000,"agar yahi kisaan petrol banane vale hote tho.. socho apna desh kaisa hota.. saare kisaan ambani  jaise ameer hote the.. 
upar valene kitni achi keemti nyamatovali zameen dia hy hame.. ham iski qadr nahi karte.. isiliye khana mehenga hotajarahahy.
pade likhe log, ache ache talented log chup rehkar tamasha dekhenge, zaatpaat k naamse ladte rahenge tho system ko kon badlega.??. ye bezuban kisano k liye avaz kon uthayega??
rules badalneka waqt agayahy, agar ham zaat k naam se tukde honge tho porn stars ko full security k sath apne desh me kaam karneka moka diajata hy.. aur kisaano ko koi security nahi koi faida nahi aisehi marte dekhenge.. 
desh ko chalanevale apne khud k banaye rules se manmani karrahehy, kamiyabi ki taraf kisine aaj tak desh ko nahi chalaya..
jab hamara zaat yek hoga ""INDIAN"", tab kuch badlega
business chalrahahy bhaio.. unke faide k liye kisibhi hadpaar karsakte hy.. jaago bhaio jaago.. yek hojao apna namaz, puja, prayer sab apne ghar pe.. zaat nahi desh bachao.."
1583122385150808_1583140591815654,426895610773497_1583122385150808,2018-04-17T05:17:41+0000,"there are several layers between farmer and consumer. transporters, warehouse people,vendors etc...if govt upgrade govt warehouses ,transportation,marketing etc. there can be more price to farmers and there will be employment to maintain those warehouses"
1583122385150808_1583126601817053,426895610773497_1583122385150808,2018-04-17T04:53:08+0000,What a paradox. Here in the south we are paying 18 to 20 rs a kg for tomatoes. That's making us red faced
1583122385150808_1583197788476601,426895610773497_1583122385150808,2018-04-17T06:37:28+0000,"Plight of Nasik farmers for multiple years now. The reason farmers march started from Nasik. One of the largest producers of tomato, onion and grapes, Nasik and Maharashtra farmers are demsmding just one thing: fair price for their produce. Year after year loan waivers aren't a viable option. Fair price is a sustainable system."
1583122385150808_1583129628483417,426895610773497_1583122385150808,2018-04-17T04:58:17+0000,After 4 years still people have faith in this jaahil gawar tatti.. Gov. keep praising and loving ur Ministers....they will sure give u more n more ACHE DIN.... BC chutye log..
1583122385150808_1583695775093469,426895610773497_1583122385150808,2018-04-17T17:24:57+0000,padega nahi india to badega nahi india. apni product ke sahi daam pane hai to jagrukh hona jaruri hai. is tarah se road pe fakne se kuch nahi hoga sirf kudhke nuksan ke.  road to daam dene wala hai nahi. rahi baat foreign ki to waha ka kisan technofriendly  and educated hai. yahi kadwa sach hai. emotional hone se kuch nahi hoga. apne aapko hi improve karna hoga. cold storage naam ki bhi koi chij hoti hai jaha use store kiya ja sakta hai. har chiz ke liye sarkaar ko mat koso. kudh bhi kuch karna sikho.
1583122385150808_1583159821813731,426895610773497_1583122385150808,2018-04-17T05:44:07+0000,I don't understand. As this happens every year with tomatoes potatoes n mny more vegetables.... Why don'tt they try to preserve it or the local authorities must take step to help Farmers to do the same..  its really awful to see .. such a huge waste of edible thing😐
1583122385150808_1583542158442164,426895610773497_1583122385150808,2018-04-17T14:18:44+0000,Where is MSP? the Government agents should take care of the farmers product. This happens due to the dependence on the middleman. i hope the Indian farmers access to direct market from farmer to consumer.
1583122385150808_1583203911809322,426895610773497_1583122385150808,2018-04-17T06:47:36+0000,It's illegal for farmers to sell directly. Police and gundas of middle men will make them go away from market.
1583122385150808_1583124345150612,426895610773497_1583122385150808,2018-04-17T04:49:10+0000,Kuch bhi. Road par fekne se price ni bad jayega. Koi farmer apne paseene se ugai hui fasal ko road par kuchlne ko ni chhorta. Its all political drama.
1583122385150808_1583666481763065,426895610773497_1583122385150808,2018-04-17T16:47:00+0000,someone come and organise tomato festival.
1583122385150808_1583180401811673,426895610773497_1583122385150808,2018-04-17T06:10:59+0000,Its is happening in almost state where produce more no price wn it reach market it farmers loosing money and time on it
1583122385150808_1583123775150669,426895610773497_1583122385150808,2018-04-17T04:47:56+0000,"Ye problem to kabhi solve nhi hi hogi jab bhi kisan ki cheeje jaise pyaj ,tamatar magange hote hai poora desh rone lagta hai aur kam ho jaye to kisan marne lagta hai"
1583122385150808_1583197678476612,426895610773497_1583122385150808,2018-04-17T06:37:22+0000,Arranging a train ND sending back the farmer protest has done nothing good to the farmer's side..
1583122385150808_1583236125139434,426895610773497_1583122385150808,2018-04-17T07:29:10+0000,https://goo.gl/n6wf3o Your friend Chandrashekhar Adki has invited you to try OneAD app. OneAD is Refer and Earn + Shop and Save mobile app. Install this free app become a member and earn up to 2.5 Lakh Rs per month. Your referral code for registration is 91AS9U865
1583122385150808_1583218868474493,426895610773497_1583122385150808,2018-04-17T07:08:38+0000,"These Facebook post won't help them . If any one really want to help them, reply me"
1583122385150808_1583329091796804,426895610773497_1583122385150808,2018-04-17T09:51:59+0000,More over these pics are very old it happened last year
